Sample,Potential_V,Current1_A,Current2_A,NaOH_M,Inhibitor_ppm,Temp_C
"1.75M,50PPM, 30",-1.17538,-4.72931e-06,4.72931e-06,1.75,50,30
"1.75M,50PPM, 30",-1.17294,-3.92517e-06,3.92517e-06,1.75,50,30
"1.75M,50PPM, 30",-1.1705,-4.10095e-06,4.10095e-06,1.75,50,30
"1.75M,50PPM, 30",-1.16806,-4.60876e-06,4.60876e-06,1.75,50,30
"1.75M,50PPM, 30",-1.16562,-4.64813e-06,4.64813e-06,1.75,50,30
"1.75M,50PPM, 30",-1.16318,-4.08417e-06,4.08417e-06,1.75,50,30
"1.75M,50PPM, 30",-1.16074,-3.45551e-06,3.45551e-06,1.75,50,30
"1.75M,50PPM, 30",-1.15829,-3.89343e-06,3.89343e-06,1.75,50,30
"1.75M,50PPM, 30",-1.15585,-4.56512e-06,4.56512e-06,1.75,50,30
"1.75M,50PPM, 30",-1.15341,-4.37103e-06,4.37103e-06,1.75,50,30
"1.75M,50PPM, 30",-1.15097,-3.5025e-06,3.5025e-06,1.75,50,30
"1.75M,50PPM, 30",-1.14853,-3.57269e-06,3.57269e-06,1.75,50,30
"1.75M,50PPM, 30",-1.14609,-4.43817e-06,4.43817e-06,1.75,50,30
"1.75M,50PPM, 30",-1.14365,-4.52423e-06,4.52423e-06,1.75,50,30
"1.75M,50PPM, 30",-1.1412,-3.5614e-06,3.5614e-06,1.75,50,30
"1.75M,50PPM, 30",-1.13876,-3.21106e-06,3.21106e-06,1.75,50,30
"1.75M,50PPM, 30",-1.13632,-3.97552e-06,3.97552e-06,1.75,50,30
"1.75M,50PPM, 30",-1.13388,-4.66309e-06,4.66309e-06,1.75,50,30
"1.75M,50PPM, 30",-1.13144,-3.89771e-06,3.89771e-06,1.75,50,30
"1.75M,50PPM, 30",-1.129,-3.3371e-06,3.3371e-06,1.75,50,30
"1.75M,50PPM, 30",-1.12656,-3.42865e-06,3.42865e-06,1.75,50,30
"1.75M,50PPM, 30",-1.12411,-4.24591e-06,4.24591e-06,1.75,50,30
"1.75M,50PPM, 30",-1.12167,-4.22699e-06,4.22699e-06,1.75,50,30
"1.75M,50PPM, 30",-1.11923,-3.14636e-06,3.14636e-06,1.75,50,30
"1.75M,50PPM, 30",-1.11679,-3.0954e-06,3.0954e-06,1.75,50,30
"1.75M,50PPM, 30",-1.11435,-3.84674e-06,3.84674e-06,1.75,50,30
"1.75M,50PPM, 30",-1.11191,-4.27979e-06,4.27979e-06,1.75,50,30
"1.75M,50PPM, 30",-1.10947,-3.35114e-06,3.35114e-06,1.75,50,30
"1.75M,50PPM, 30",-1.10703,-2.9776e-06,2.9776e-06,1.75,50,30
"1.75M,50PPM, 30",-1.10458,-3.65143e-06,3.65143e-06,1.75,50,30
"1.75M,50PPM, 30",-1.10214,-4.11835e-06,4.11835e-06,1.75,50,30
"1.75M,50PPM, 30",-1.0997,-3.54706e-06,3.54706e-06,1.75,50,30
"1.75M,50PPM, 30",-1.09726,-2.60284e-06,2.60284e-06,1.75,50,30
"1.75M,50PPM, 30",-1.09482,-2.99408e-06,2.99408e-06,1.75,50,30
"1.75M,50PPM, 30",-1.09238,-4.05914e-06,4.05914e-06,1.75,50,30
"1.75M,50PPM, 30",-1.08994,-3.909e-06,3.909e-06,1.75,50,30
"1.75M,50PPM, 30",-1.08749,-2.83752e-06,2.83752e-06,1.75,50,30
"1.75M,50PPM, 30",-1.08505,-2.81403e-06,2.81403e-06,1.75,50,30
"1.75M,50PPM, 30",-1.08261,-3.51471e-06,3.51471e-06,1.75,50,30
"1.75M,50PPM, 30",-1.08017,-3.40179e-06,3.40179e-06,1.75,50,30
"1.75M,50PPM, 30",-1.07773,-2.92938e-06,2.92938e-06,1.75,50,30
"1.75M,50PPM, 30",-1.07529,-2.6886e-06,2.6886e-06,1.75,50,30
"1.75M,50PPM, 30",-1.07285,-3.1842e-06,3.1842e-06,1.75,50,30
"1.75M,50PPM, 30",-1.0704,-3.73657e-06,3.73657e-06,1.75,50,30
"1.75M,50PPM, 30",-1.06796,-3.33771e-06,3.33771e-06,1.75,50,30
"1.75M,50PPM, 30",-1.06552,-2.46429e-06,2.46429e-06,1.75,50,30
"1.75M,50PPM, 30",-1.06308,-2.74109e-06,2.74109e-06,1.75,50,30
"1.75M,50PPM, 30",-1.06064,-3.56903e-06,3.56903e-06,1.75,50,30
"1.75M,50PPM, 30",-1.0582,-3.5675e-06,3.5675e-06,1.75,50,30
"1.75M,50PPM, 30",-1.05576,-2.48657e-06,2.48657e-06,1.75,50,30
"1.75M,50PPM, 30",-1.05331,-2.53967e-06,2.53967e-06,1.75,50,30
"1.75M,50PPM, 30",-1.05087,-3.21503e-06,3.21503e-06,1.75,50,30
"1.75M,50PPM, 30",-1.04843,-3.39355e-06,3.39355e-06,1.75,50,30
"1.75M,50PPM, 30",-1.04599,-2.63e-06,2.63e-06,1.75,50,30
"1.75M,50PPM, 30",-1.04355,-2.08862e-06,2.08862e-06,1.75,50,30
"1.75M,50PPM, 30",-1.04111,-3.00751e-06,3.00751e-06,1.75,50,30
"1.75M,50PPM, 30",-1.03867,-3.5022e-06,3.5022e-06,1.75,50,30
"1.75M,50PPM, 30",-1.03622,-3.03619e-06,3.03619e-06,1.75,50,30
"1.75M,50PPM, 30",-1.03378,-2.2171e-06,2.2171e-06,1.75,50,30
"1.75M,50PPM, 30",-1.03134,-2.24609e-06,2.24609e-06,1.75,50,30
"1.75M,50PPM, 30",-1.0289,-3.43445e-06,3.43445e-06,1.75,50,30
"1.75M,50PPM, 30",-1.02646,-3.13354e-06,3.13354e-06,1.75,50,30
"1.75M,50PPM, 30",-1.02402,-2.11853e-06,2.11853e-06,1.75,50,30
"1.75M,50PPM, 30",-1.02158,-2.00775e-06,2.00775e-06,1.75,50,30
"1.75M,50PPM, 30",-1.01913,-2.99805e-06,2.99805e-06,1.75,50,30
"1.75M,50PPM, 30",-1.01669,-2.83539e-06,2.83539e-06,1.75,50,30
"1.75M,50PPM, 30",-1.01425,-2.43408e-06,2.43408e-06,1.75,50,30
"1.75M,50PPM, 30",-1.01181,-1.9693e-06,1.9693e-06,1.75,50,30
"1.75M,50PPM, 30",-1.00937,-2.49298e-06,2.49298e-06,1.75,50,30
"1.75M,50PPM, 30",-1.00693,-3.22906e-06,3.22906e-06,1.75,50,30
"1.75M,50PPM, 30",-1.00449,-2.81067e-06,2.81067e-06,1.75,50,30
"1.75M,50PPM, 30",-1.00204,-1.84235e-06,1.84235e-06,1.75,50,30
"1.75M,50PPM, 30",-0.999603,-2.05566e-06,2.05566e-06,1.75,50,30
"1.75M,50PPM, 30",-0.997162,-3.14728e-06,3.14728e-06,1.75,50,30
"1.75M,50PPM, 30",-0.99472,-3.14362e-06,3.14362e-06,1.75,50,30
"1.75M,50PPM, 30",-0.992279,-1.97357e-06,1.97357e-06,1.75,50,30
"1.75M,50PPM, 30",-0.989838,-1.87683e-06,1.87683e-06,1.75,50,30
"1.75M,50PPM, 30",-0.987396,-2.62848e-06,2.62848e-06,1.75,50,30
"1.75M,50PPM, 30",-0.984955,-2.88116e-06,2.88116e-06,1.75,50,30
"1.75M,50PPM, 30",-0.982513,-2.27081e-06,2.27081e-06,1.75,50,30
"1.75M,50PPM, 30",-0.980072,-1.79932e-06,1.79932e-06,1.75,50,30
"1.75M,50PPM, 30",-0.977631,-2.22107e-06,2.22107e-06,1.75,50,30
"1.75M,50PPM, 30",-0.975189,-2.86957e-06,2.86957e-06,1.75,50,30
"1.75M,50PPM, 30",-0.972748,-2.6181e-06,2.6181e-06,1.75,50,30
"1.75M,50PPM, 30",-0.970306,-1.65924e-06,1.65924e-06,1.75,50,30
"1.75M,50PPM, 30",-0.967865,-1.73767e-06,1.73767e-06,1.75,50,30
"1.75M,50PPM, 30",-0.965424,-2.70874e-06,2.70874e-06,1.75,50,30
"1.75M,50PPM, 30",-0.962982,-2.64191e-06,2.64191e-06,1.75,50,30
"1.75M,50PPM, 30",-0.960541,-1.75812e-06,1.75812e-06,1.75,50,30
"1.75M,50PPM, 30",-0.958099,-1.47156e-06,1.47156e-06,1.75,50,30
"1.75M,50PPM, 30",-0.955658,-2.22443e-06,2.22443e-06,1.75,50,30
"1.75M,50PPM, 30",-0.953217,-2.40906e-06,2.40906e-06,1.75,50,30
"1.75M,50PPM, 30",-0.950775,-2.10815e-06,2.10815e-06,1.75,50,30
"1.75M,50PPM, 30",-0.948334,-1.30341e-06,1.30341e-06,1.75,50,30
"1.75M,50PPM, 30",-0.945892,-1.96289e-06,1.96289e-06,1.75,50,30
"1.75M,50PPM, 30",-0.943451,-2.66113e-06,2.66113e-06,1.75,50,30
"1.75M,50PPM, 30",-0.94101,-2.53876e-06,2.53876e-06,1.75,50,30
"1.75M,50PPM, 30",-0.938568,-1.46179e-06,1.46179e-06,1.75,50,30
"1.75M,50PPM, 30",-0.936127,-1.45782e-06,1.45782e-06,1.75,50,30
"1.75M,50PPM, 30",-0.933685,-2.57782e-06,2.57782e-06,1.75,50,30
"1.75M,50PPM, 30",-0.931244,-2.44476e-06,2.44476e-06,1.75,50,30
"1.75M,50PPM, 30",-0.928802,-1.36414e-06,1.36414e-06,1.75,50,30
"1.75M,50PPM, 30",-0.926361,-1.19354e-06,1.19354e-06,1.75,50,30
"1.75M,50PPM, 30",-0.92392,-2.08191e-06,2.08191e-06,1.75,50,30
"1.75M,50PPM, 30",-0.921478,-3.01605e-06,3.01605e-06,1.75,50,30
"1.75M,50PPM, 30",-0.919037,-1.79932e-06,1.79932e-06,1.75,50,30
"1.75M,50PPM, 30",-0.916595,-1.3028e-06,1.3028e-06,1.75,50,30
"1.75M,50PPM, 30",-0.914154,-1.54999e-06,1.54999e-06,1.75,50,30
"1.75M,50PPM, 30",-0.911713,-2.47742e-06,2.47742e-06,1.75,50,30
"1.75M,50PPM, 30",-0.909271,-2.21191e-06,2.21191e-06,1.75,50,30
"1.75M,50PPM, 30",-0.90683,-1.26923e-06,1.26923e-06,1.75,50,30
"1.75M,50PPM, 30",-0.904388,-1.19598e-06,1.19598e-06,1.75,50,30
"1.75M,50PPM, 30",-0.901947,-2.1283e-06,2.1283e-06,1.75,50,30
"1.75M,50PPM, 30",-0.899506,-2.21069e-06,2.21069e-06,1.75,50,30
"1.75M,50PPM, 30",-0.897064,-1.08429e-06,1.08429e-06,1.75,50,30
"1.75M,50PPM, 30",-0.894623,-4.9408e-07,4.9408e-07,1.75,50,30
"1.75M,50PPM, 30",-0.892181,-1.70868e-06,1.70868e-06,1.75,50,30
"1.75M,50PPM, 30",-0.88974,-1.93329e-06,1.93329e-06,1.75,50,30
"1.75M,50PPM, 30",-0.887299,-1.3739e-06,1.3739e-06,1.75,50,30
"1.75M,50PPM, 30",-0.884857,-6.73828e-07,6.73828e-07,1.75,50,30
"1.75M,50PPM, 30",-0.882416,-1.30432e-06,1.30432e-06,1.75,50,30
"1.75M,50PPM, 30",-0.879974,-2.10724e-06,2.10724e-06,1.75,50,30
"1.75M,50PPM, 30",-0.877533,-1.73004e-06,1.73004e-06,1.75,50,30
"1.75M,50PPM, 30",-0.875092,-9.02405e-07,9.02405e-07,1.75,50,30
"1.75M,50PPM, 30",-0.87265,-8.98132e-07,8.98132e-07,1.75,50,30
"1.75M,50PPM, 30",-0.870209,-1.77582e-06,1.77582e-06,1.75,50,30
"1.75M,50PPM, 30",-0.867767,-1.86371e-06,1.86371e-06,1.75,50,30
"1.75M,50PPM, 30",-0.865326,-8.57849e-07,8.57849e-07,1.75,50,30
"1.75M,50PPM, 30",-0.862885,-4.90509e-07,4.90509e-07,1.75,50,30
"1.75M,50PPM, 30",-0.860443,-1.42395e-06,1.42395e-06,1.75,50,30
"1.75M,50PPM, 30",-0.858002,-1.79779e-06,1.79779e-06,1.75,50,30
"1.75M,50PPM, 30",-0.85556,-1.09833e-06,1.09833e-06,1.75,50,30
"1.75M,50PPM, 30",-0.853119,-6.06995e-07,6.06995e-07,1.75,50,30
"1.75M,50PPM, 30",-0.850677,-1.03333e-06,1.03333e-06,1.75,50,30
"1.75M,50PPM, 30",-0.848236,-1.8219e-06,1.8219e-06,1.75,50,30
"1.75M,50PPM, 30",-0.845795,-1.30341e-06,1.30341e-06,1.75,50,30
"1.75M,50PPM, 30",-0.843353,-5.7785e-07,5.7785e-07,1.75,50,30
"1.75M,50PPM, 30",-0.840912,-6.32385e-07,6.32385e-07,1.75,50,30
"1.75M,50PPM, 30",-0.83847,-1.46271e-06,1.46271e-06,1.75,50,30
"1.75M,50PPM, 30",-0.836029,-1.47522e-06,1.47522e-06,1.75,50,30
"1.75M,50PPM, 30",-0.833588,-6.62567e-07,6.62567e-07,1.75,50,30
"1.75M,50PPM, 30",-0.831146,-5.08392e-07,5.08392e-07,1.75,50,30
"1.75M,50PPM, 30",-0.828705,-1.1792e-06,1.1792e-06,1.75,50,30
"1.75M,50PPM, 30",-0.826263,-1.54602e-06,1.54602e-06,1.75,50,30
"1.75M,50PPM, 30",-0.823822,-6.7215e-07,6.7215e-07,1.75,50,30
"1.75M,50PPM, 30",-0.821381,6.25305e-08,6.25305e-08,1.75,50,30
"1.75M,50PPM, 30",-0.818939,-7.59583e-07,7.59583e-07,1.75,50,30
"1.75M,50PPM, 30",-0.816498,-1.42914e-06,1.42914e-06,1.75,50,30
"1.75M,50PPM, 30",-0.814056,-8.9325e-07,8.9325e-07,1.75,50,30
"1.75M,50PPM, 30",-0.811615,-4.63257e-08,4.63257e-08,1.75,50,30
"1.75M,50PPM, 30",-0.809174,-6.47614e-07,6.47614e-07,1.75,50,30
"1.75M,50PPM, 30",-0.806732,-1.45569e-06,1.45569e-06,1.75,50,30
"1.75M,50PPM, 30",-0.804291,-9.82056e-07,9.82056e-07,1.75,50,30
"1.75M,50PPM, 30",-0.801849,-5.59387e-08,5.59387e-08,1.75,50,30
"1.75M,50PPM, 30",-0.799408,-3.65112e-07,3.65112e-07,1.75,50,30
"1.75M,50PPM, 30",-0.796967,-1.12854e-06,1.12854e-06,1.75,50,30
"1.75M,50PPM, 30",-0.794525,-1.03394e-06,1.03394e-06,1.75,50,30
"1.75M,50PPM, 30",-0.792084,2.91138e-08,2.91138e-08,1.75,50,30
"1.75M,50PPM, 30",-0.789642,7.33551e-08,7.33551e-08,1.75,50,30
"1.75M,50PPM, 30",-0.787201,-1.22162e-06,1.22162e-06,1.75,50,30
"1.75M,50PPM, 30",-0.78476,-1.06659e-06,1.06659e-06,1.75,50,30
"1.75M,50PPM, 30",-0.782318,2.77832e-08,2.77832e-08,1.75,50,30
"1.75M,50PPM, 30",-0.779877,2.11487e-08,2.11487e-08,1.75,50,30
"1.75M,50PPM, 30",-0.777435,-9.0271e-07,9.0271e-07,1.75,50,30
"1.75M,50PPM, 30",-0.774994,-8.68225e-07,8.68225e-07,1.75,50,30
"1.75M,50PPM, 30",-0.772552,1.10596e-07,1.10596e-07,1.75,50,30
"1.75M,50PPM, 30",-0.770111,2.23389e-07,2.23389e-07,1.75,50,30
"1.75M,50PPM, 30",-0.76767,-8.74023e-07,8.74023e-07,1.75,50,30
"1.75M,50PPM, 30",-0.765228,-9.87244e-07,9.87244e-07,1.75,50,30
"1.75M,50PPM, 30",-0.762787,3.77289e-07,3.77289e-07,1.75,50,30
"1.75M,50PPM, 30",-0.760345,1.05316e-07,1.05316e-07,1.75,50,30
"1.75M,50PPM, 30",-0.757904,-7.56653e-07,7.56653e-07,1.75,50,30
"1.75M,50PPM, 30",-0.755463,-1.07422e-06,1.07422e-06,1.75,50,30
"1.75M,50PPM, 30",-0.753021,3.99963e-07,3.99963e-07,1.75,50,30
"1.75M,50PPM, 30",-0.75058,3.59009e-07,3.59009e-07,1.75,50,30
"1.75M,50PPM, 30",-0.748138,-5.70679e-07,5.70679e-07,1.75,50,30
"1.75M,50PPM, 30",-0.745697,-4.19617e-07,4.19617e-07,1.75,50,30
"1.75M,50PPM, 30",-0.743256,4.90173e-07,4.90173e-07,1.75,50,30
"1.75M,50PPM, 30",-0.740814,1e-06,1e-06,1.75,50,30
"1.75M,50PPM, 30",-0.738373,-4.32251e-07,4.32251e-07,1.75,50,30
"1.75M,50PPM, 30",-0.735931,-1.24512e-07,1.24512e-07,1.75,50,30
"1.75M,50PPM, 30",-0.73349,4.77661e-07,4.77661e-07,1.75,50,30
"1.75M,50PPM, 30",-0.731049,6.12427e-07,6.12427e-07,1.75,50,30
"1.75M,50PPM, 30",-0.728607,-3.66638e-07,3.66638e-07,1.75,50,30
"1.75M,50PPM, 30",-0.726166,-4.74548e-07,4.74548e-07,1.75,50,30
"1.75M,50PPM, 30",-0.723724,5.38971e-07,5.38971e-07,1.75,50,30
"1.75M,50PPM, 30",-0.721283,7.63245e-07,7.63245e-07,1.75,50,30
"1.75M,50PPM, 30",-0.718842,-2.50397e-07,2.50397e-07,1.75,50,30
"1.75M,50PPM, 30",-0.7164,-3.08441e-07,3.08441e-07,1.75,50,30
"1.75M,50PPM, 30",-0.713959,6.42487e-07,6.42487e-07,1.75,50,30
"1.75M,50PPM, 30",-0.711517,9.36279e-07,9.36279e-07,1.75,50,30
"1.75M,50PPM, 30",-0.709076,-2.0224e-07,2.0224e-07,1.75,50,30
"1.75M,50PPM, 30",-0.706635,-2.18475e-07,2.18475e-07,1.75,50,30
"1.75M,50PPM, 30",-0.704193,8.17871e-07,8.17871e-07,1.75,50,30
"1.75M,50PPM, 30",-0.701752,1.03394e-06,1.03394e-06,1.75,50,30
"1.75M,50PPM, 30",-0.69931,-4.08356e-08,4.08356e-08,1.75,50,30
"1.75M,50PPM, 30",-0.696869,-1.26648e-07,1.26648e-07,1.75,50,30
"1.75M,50PPM, 30",-0.694427,9.79919e-07,9.79919e-07,1.75,50,30
"1.75M,50PPM, 30",-0.691986,1.55426e-06,1.55426e-06,1.75,50,30
"1.75M,50PPM, 30",-0.689545,2.27142e-07,2.27142e-07,1.75,50,30
"1.75M,50PPM, 30",-0.687103,4.65393e-08,4.65393e-08,1.75,50,30
"1.75M,50PPM, 30",-0.684662,9.89075e-07,9.89075e-07,1.75,50,30
"1.75M,50PPM, 30",-0.68222,1.11908e-06,1.11908e-06,1.75,50,30
"1.75M,50PPM, 30",-0.679779,4.43726e-07,4.43726e-07,1.75,50,30
"1.75M,50PPM, 30",-0.677338,-4.62067e-07,4.62067e-07,1.75,50,30
"1.75M,50PPM, 30",-0.674896,1.14594e-06,1.14594e-06,1.75,50,30
"1.75M,50PPM, 30",-0.672455,1.63879e-06,1.63879e-06,1.75,50,30
"1.75M,50PPM, 30",-0.670013,6.30798e-07,6.30798e-07,1.75,50,30
"1.75M,50PPM, 30",-0.667572,-8.61511e-08,8.61511e-08,1.75,50,30
"1.75M,50PPM, 30",-0.665131,1.24207e-06,1.24207e-06,1.75,50,30
"1.75M,50PPM, 30",-0.662689,1.52924e-06,1.52924e-06,1.75,50,30
"1.75M,50PPM, 30",-0.660248,9.22241e-07,9.22241e-07,1.75,50,30
"1.75M,50PPM, 30",-0.657806,3.35663e-07,3.35663e-07,1.75,50,30
"1.75M,50PPM, 30",-0.655365,1.39404e-06,1.39404e-06,1.75,50,30
"1.75M,50PPM, 30",-0.652924,1.87714e-06,1.87714e-06,1.75,50,30
"1.75M,50PPM, 30",-0.650482,1.21948e-06,1.21948e-06,1.75,50,30
"1.75M,50PPM, 30",-0.648041,6.12213e-07,6.12213e-07,1.75,50,30
"1.75M,50PPM, 30",-0.645599,1.50146e-06,1.50146e-06,1.75,50,30
"1.75M,50PPM, 30",-0.643158,2.0163e-06,2.0163e-06,1.75,50,30
"1.75M,50PPM, 30",-0.640717,1.61987e-06,1.61987e-06,1.75,50,30
"1.75M,50PPM, 30",-0.638275,8.88977e-07,8.88977e-07,1.75,50,30
"1.75M,50PPM, 30",-0.635834,1.58813e-06,1.58813e-06,1.75,50,30
"1.75M,50PPM, 30",-0.633392,2.41821e-06,2.41821e-06,1.75,50,30
"1.75M,50PPM, 30",-0.630951,1.92383e-06,1.92383e-06,1.75,50,30
"1.75M,50PPM, 30",-0.62851,1.28784e-06,1.28784e-06,1.75,50,30
"1.75M,50PPM, 30",-0.626068,1.70715e-06,1.70715e-06,1.75,50,30
"1.75M,50PPM, 30",-0.623627,2.50183e-06,2.50183e-06,1.75,50,30
"1.75M,50PPM, 30",-0.621185,2.16675e-06,2.16675e-06,1.75,50,30
"1.75M,50PPM, 30",-0.618744,1.64886e-06,1.64886e-06,1.75,50,30
"1.75M,50PPM, 30",-0.616302,1.94641e-06,1.94641e-06,1.75,50,30
"1.75M,50PPM, 30",-0.613861,2.92908e-06,2.92908e-06,1.75,50,30
"1.75M,50PPM, 30",-0.61142,2.79816e-06,2.79816e-06,1.75,50,30
"1.75M,50PPM, 30",-0.608978,1.94061e-06,1.94061e-06,1.75,50,30
"1.75M,50PPM, 30",-0.606537,2.25647e-06,2.25647e-06,1.75,50,30
"1.75M,50PPM, 30",-0.604095,3.27972e-06,3.27972e-06,1.75,50,30
"1.75M,50PPM, 30",-0.601654,3.21655e-06,3.21655e-06,1.75,50,30
"1.75M,50PPM, 30",-0.599213,2.18414e-06,2.18414e-06,1.75,50,30
"1.75M,50PPM, 30",-0.596771,2.47528e-06,2.47528e-06,1.75,50,30
"1.75M,50PPM, 30",-0.59433,3.51959e-06,3.51959e-06,1.75,50,30
"1.75M,50PPM, 30",-0.591888,3.67371e-06,3.67371e-06,1.75,50,30
"1.75M,50PPM, 30",-0.589447,2.65717e-06,2.65717e-06,1.75,50,30
"1.75M,50PPM, 30",-0.587006,2.66724e-06,2.66724e-06,1.75,50,30
"1.75M,50PPM, 30",-0.584564,3.77045e-06,3.77045e-06,1.75,50,30
"1.75M,50PPM, 30",-0.582123,4.23553e-06,4.23553e-06,1.75,50,30
"1.75M,50PPM, 30",-0.579681,3.10364e-06,3.10364e-06,1.75,50,30
"1.75M,50PPM, 30",-0.57724,3.49792e-06,3.49792e-06,1.75,50,30
"1.75M,50PPM, 30",-0.574799,3.88885e-06,3.88885e-06,1.75,50,30
"1.75M,50PPM, 30",-0.572357,3.85712e-06,3.85712e-06,1.75,50,30
"1.75M,50PPM, 30",-0.569916,3.67004e-06,3.67004e-06,1.75,50,30
"1.75M,50PPM, 30",-0.567474,3.10944e-06,3.10944e-06,1.75,50,30
"1.75M,50PPM, 30",-0.565033,3.91968e-06,3.91968e-06,1.75,50,30
"1.75M,50PPM, 30",-0.562592,4.5929e-06,4.5929e-06,1.75,50,30
"1.75M,50PPM, 30",-0.56015,4.21356e-06,4.21356e-06,1.75,50,30
"1.75M,50PPM, 30",-0.557709,3.60199e-06,3.60199e-06,1.75,50,30
"1.75M,50PPM, 30",-0.555267,4.27277e-06,4.27277e-06,1.75,50,30
"1.75M,50PPM, 30",-0.552826,4.82086e-06,4.82086e-06,1.75,50,30
"1.75M,50PPM, 30",-0.550385,4.62921e-06,4.62921e-06,1.75,50,30
"1.75M,50PPM, 30",-0.547943,3.8385e-06,3.8385e-06,1.75,50,30
"1.75M,50PPM, 30",-0.545502,4.45221e-06,4.45221e-06,1.75,50,30
"1.75M,50PPM, 30",-0.54306,5.04944e-06,5.04944e-06,1.75,50,30
"1.75M,50PPM, 30",-0.540619,4.90112e-06,4.90112e-06,1.75,50,30
"1.75M,50PPM, 30",-0.538177,4.24103e-06,4.24103e-06,1.75,50,30
"1.75M,50PPM, 30",-0.535736,4.4632e-06,4.4632e-06,1.75,50,30
"1.75M,50PPM, 30",-0.533295,5.27374e-06,5.27374e-06,1.75,50,30
"1.75M,50PPM, 30",-0.530853,5.15076e-06,5.15076e-06,1.75,50,30
"1.75M,50PPM, 30",-0.528412,4.67133e-06,4.67133e-06,1.75,50,30
"1.75M,50PPM, 30",-0.52597,4.55048e-06,4.55048e-06,1.75,50,30
"1.75M,50PPM, 30",-0.523529,5.62317e-06,5.62317e-06,1.75,50,30
"1.75M,50PPM, 30",-0.521088,5.66681e-06,5.66681e-06,1.75,50,30
"1.75M,50PPM, 30",-0.518646,4.7934e-06,4.7934e-06,1.75,50,30
"1.75M,50PPM, 30",-0.516205,4.66797e-06,4.66797e-06,1.75,50,30
"1.75M,50PPM, 30",-0.513763,5.88501e-06,5.88501e-06,1.75,50,30
"1.75M,50PPM, 30",-0.511322,5.91858e-06,5.91858e-06,1.75,50,30
"1.75M,50PPM, 30",-0.508881,5.05035e-06,5.05035e-06,1.75,50,30
"1.75M,50PPM, 30",-0.506439,4.82361e-06,4.82361e-06,1.75,50,30
"1.75M,50PPM, 30",-0.503998,5.91522e-06,5.91522e-06,1.75,50,30
"1.75M,50PPM, 30",-0.501556,6.26221e-06,6.26221e-06,1.75,50,30
"1.75M,50PPM, 30",-0.499115,5.41382e-06,5.41382e-06,1.75,50,30
"1.75M,50PPM, 30",-0.496674,5.86548e-06,5.86548e-06,1.75,50,30
"1.75M,50PPM, 30",-0.494232,6.04614e-06,6.04614e-06,1.75,50,30
"1.75M,50PPM, 30",-0.491791,6.62018e-06,6.62018e-06,1.75,50,30
"1.75M,50PPM, 30",-0.489349,5.62103e-06,5.62103e-06,1.75,50,30
"1.75M,50PPM, 30",-0.486908,5.34485e-06,5.34485e-06,1.75,50,30
"1.75M,50PPM, 30",-0.484467,6.11237e-06,6.11237e-06,1.75,50,30
"1.75M,50PPM, 30",-0.482025,6.7099e-06,6.7099e-06,1.75,50,30
"1.75M,50PPM, 30",-0.479584,5.87372e-06,5.87372e-06,1.75,50,30
"1.75M,50PPM, 30",-0.477142,5.45929e-06,5.45929e-06,1.75,50,30
"1.75M,50PPM, 30",-0.474701,6.17249e-06,6.17249e-06,1.75,50,30
"1.75M,50PPM, 30",-0.47226,6.60187e-06,6.60187e-06,1.75,50,30
"1.75M,50PPM, 30",-0.469818,6.34644e-06,6.34644e-06,1.75,50,30
"1.75M,50PPM, 30",-0.467377,5.89142e-06,5.89142e-06,1.75,50,30
"1.75M,50PPM, 30",-0.464935,6.38336e-06,6.38336e-06,1.75,50,30
"1.75M,50PPM, 30",-0.462494,7.03369e-06,7.03369e-06,1.75,50,30
"1.75M,50PPM, 30",-0.460052,6.50696e-06,6.50696e-06,1.75,50,30
"1.75M,50PPM, 30",-0.457611,6.05804e-06,6.05804e-06,1.75,50,30
"1.75M,50PPM, 30",-0.45517,6.47552e-06,6.47552e-06,1.75,50,30
"1.75M,50PPM, 30",-0.452728,6.82159e-06,6.82159e-06,1.75,50,30
"1.75M,50PPM, 30",-0.450287,6.63483e-06,6.63483e-06,1.75,50,30
"1.75M,50PPM, 30",-0.447845,6.02417e-06,6.02417e-06,1.75,50,30
"1.75M,50PPM, 30",-0.445404,6.22192e-06,6.22192e-06,1.75,50,30
"1.75M,50PPM, 30",-0.442963,6.87469e-06,6.87469e-06,1.75,50,30
"1.75M,50PPM, 30",-0.440521,6.65558e-06,6.65558e-06,1.75,50,30
"1.75M,50PPM, 30",-0.43808,6.16333e-06,6.16333e-06,1.75,50,30
"1.75M,50PPM, 30",-0.435638,6.39038e-06,6.39038e-06,1.75,50,30
"1.75M,50PPM, 30",-0.433197,7.13837e-06,7.13837e-06,1.75,50,30
"1.75M,50PPM, 30",-0.43075600000000003,7.20367e-06,7.20367e-06,1.75,50,30
"1.75M,50PPM, 30",-0.428314,6.14563e-06,6.14563e-06,1.75,50,30
"1.75M,50PPM, 30",-0.425873,6.39313e-06,6.39313e-06,1.75,50,30
"1.75M,50PPM, 30",-0.423431,7.20581e-06,7.20581e-06,1.75,50,30
"1.75M,50PPM, 30",-0.42099,7.32422e-06,7.32422e-06,1.75,50,30
"1.75M,50PPM, 30",-0.418549,6.61133e-06,6.61133e-06,1.75,50,30
"1.75M,50PPM, 30",-0.416107,6.70715e-06,6.70715e-06,1.75,50,30
"1.75M,50PPM, 30",-0.413666,7.42889e-06,7.42889e-06,1.75,50,30
