Sample,Potential_V,Current1_A,Current2_A,HCl_M,Inhibitor_ppm,Temp_C
"1.75M,50PPM, 30",-1.18515,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-1.18271,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-1.18027,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-1.17783,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-1.17538,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-1.17294,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-1.1705,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-1.16806,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-1.16562,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-1.16318,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-1.16074,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-1.15829,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-1.15585,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-1.15341,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-1.15097,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-1.14853,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-1.14609,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-1.14365,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-1.1412,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-1.13876,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-1.13632,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-1.13388,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-1.13144,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-1.129,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-1.12656,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-1.12411,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-1.12167,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-1.11923,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-1.11679,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-1.11435,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-1.11191,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-1.10947,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-1.10703,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-1.10458,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-1.10214,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-1.0997,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-1.09726,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-1.09482,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-1.09238,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-1.08994,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-1.08749,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-1.08505,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-1.08261,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-1.08017,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-1.07773,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-1.07529,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-1.07285,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-1.0704,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-1.06796,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-1.06552,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-1.06308,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-1.06064,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-1.0582,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-1.05576,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-1.05331,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-1.05087,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-1.04843,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-1.04599,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-1.04355,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-1.04111,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-1.03867,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-1.03622,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-1.03378,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-1.03134,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-1.0289,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-1.02646,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-1.02402,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-1.02158,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-1.01913,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-1.01669,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-1.01425,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-1.01181,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-1.00937,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-1.00693,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-1.00449,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-1.00204,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.999603,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.997162,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.99472,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.992279,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.989838,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.987396,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.984955,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.982513,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.980072,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.977631,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.975189,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.972748,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.970306,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.967865,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.965424,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.962982,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.960541,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.958099,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.955658,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.953217,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.950775,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.948334,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.945892,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.943451,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.94101,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.938568,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.936127,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.933685,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.931244,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.928802,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.926361,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.92392,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.921478,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.919037,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.916595,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.914154,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.911713,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.909271,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.90683,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.904388,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.901947,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.899506,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.897064,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.894623,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.892181,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.88974,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.887299,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.884857,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.882416,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.879974,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.877533,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.875092,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.87265,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.870209,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.867767,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.865326,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.862885,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.860443,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.858002,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.85556,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.853119,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.850677,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.848236,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.845795,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.843353,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.840912,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.83847,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.836029,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.833588,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.831146,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.828705,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.826263,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.823822,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.821381,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.818939,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.816498,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.814056,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.811615,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.809174,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.806732,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.804291,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.801849,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.799408,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.796967,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.794525,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.792084,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.789642,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.787201,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.78476,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.782318,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.779877,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.777435,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.774994,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.772552,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.770111,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.76767,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.765228,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.762787,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.760345,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.757904,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.755463,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.753021,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.75058,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.748138,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.745697,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.743256,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.740814,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.738373,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.735931,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.73349,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.731049,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.728607,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.726166,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.723724,-0.0999969,0.0999969,1.75,50,30
"1.75M,50PPM, 30",-0.721283,-0.0861755,0.0861755,1.75,50,30
"1.75M,50PPM, 30",-0.718842,-0.0901733,0.0901733,1.75,50,30
"1.75M,50PPM, 30",-0.7164,-0.0984802,0.0984802,1.75,50,30
"1.75M,50PPM, 30",-0.713959,-0.08815,0.08815,1.75,50,30
"1.75M,50PPM, 30",-0.711517,-0.0738739,0.0738739,1.75,50,30
"1.75M,50PPM, 30",-0.709076,-0.0795868,0.0795868,1.75,50,30
"1.75M,50PPM, 30",-0.706635,-0.0861084,0.0861084,1.75,50,30
"1.75M,50PPM, 30",-0.704193,-0.0757507,0.0757507,1.75,50,30
"1.75M,50PPM, 30",-0.701752,-0.0636536,0.0636536,1.75,50,30
"1.75M,50PPM, 30",-0.69931,-0.0703369,0.0703369,1.75,50,30
"1.75M,50PPM, 30",-0.696869,-0.0748993,0.0748993,1.75,50,30
"1.75M,50PPM, 30",-0.694427,-0.0640839,0.0640839,1.75,50,30
"1.75M,50PPM, 30",-0.691986,-0.0553864,0.0553864,1.75,50,30
"1.75M,50PPM, 30",-0.689545,-0.0626007,0.0626007,1.75,50,30
"1.75M,50PPM, 30",-0.687103,-0.0657776,0.0657776,1.75,50,30
"1.75M,50PPM, 30",-0.684662,-0.0531128,0.0531128,1.75,50,30
"1.75M,50PPM, 30",-0.68222,-0.04758,0.04758,1.75,50,30
"1.75M,50PPM, 30",-0.679779,-0.0560333,0.0560333,1.75,50,30
"1.75M,50PPM, 30",-0.677338,-0.057663,0.057663,1.75,50,30
"1.75M,50PPM, 30",-0.674896,-0.0446136,0.0446136,1.75,50,30
"1.75M,50PPM, 30",-0.672455,-0.0413635,0.0413635,1.75,50,30
"1.75M,50PPM, 30",-0.670013,-0.0513885,0.0513885,1.75,50,30
"1.75M,50PPM, 30",-0.667572,-0.0507263,0.0507263,1.75,50,30
"1.75M,50PPM, 30",-0.665131,-0.036261,0.036261,1.75,50,30
"1.75M,50PPM, 30",-0.662689,-0.0347687,0.0347687,1.75,50,30
"1.75M,50PPM, 30",-0.660248,-0.0458679,0.0458679,1.75,50,30
"1.75M,50PPM, 30",-0.657806,-0.044339,0.044339,1.75,50,30
"1.75M,50PPM, 30",-0.655365,-0.0297729,0.0297729,1.75,50,30
"1.75M,50PPM, 30",-0.652924,-0.0289551,0.0289551,1.75,50,30
"1.75M,50PPM, 30",-0.650482,-0.0409973,0.0409973,1.75,50,30
"1.75M,50PPM, 30",-0.648041,-0.0388,0.0388,1.75,50,30
"1.75M,50PPM, 30",-0.645599,-0.0240784,0.0240784,1.75,50,30
"1.75M,50PPM, 30",-0.643158,-0.0239075,0.0239075,1.75,50,30
"1.75M,50PPM, 30",-0.640717,-0.0362854,0.0362854,1.75,50,30
"1.75M,50PPM, 30",-0.638275,-0.0334839,0.0334839,1.75,50,30
"1.75M,50PPM, 30",-0.635834,-0.0196533,0.0196533,1.75,50,30
"1.75M,50PPM, 30",-0.633392,-0.0201416,0.0201416,1.75,50,30
"1.75M,50PPM, 30",-0.630951,-0.03255,0.03255,1.75,50,30
"1.75M,50PPM, 30",-0.62851,-0.0292419,0.0292419,1.75,50,30
"1.75M,50PPM, 30",-0.626068,-0.0153168,0.0153168,1.75,50,30
"1.75M,50PPM, 30",-0.623627,-0.016803,0.016803,1.75,50,30
"1.75M,50PPM, 30",-0.621185,-0.0284546,0.0284546,1.75,50,30
"1.75M,50PPM, 30",-0.618744,-0.0253357,0.0253357,1.75,50,30
"1.75M,50PPM, 30",-0.616302,-0.0119965,0.0119965,1.75,50,30
"1.75M,50PPM, 30",-0.613861,-0.0137604,0.0137604,1.75,50,30
"1.75M,50PPM, 30",-0.61142,-0.0253754,0.0253754,1.75,50,30
"1.75M,50PPM, 30",-0.608978,-0.0216919,0.0216919,1.75,50,30
"1.75M,50PPM, 30",-0.606537,-0.00914612,0.00914612,1.75,50,30
"1.75M,50PPM, 30",-0.604095,-0.0116486,0.0116486,1.75,50,30
"1.75M,50PPM, 30",-0.601654,-0.0229828,0.0229828,1.75,50,30
"1.75M,50PPM, 30",-0.599213,-0.0187195,0.0187195,1.75,50,30
"1.75M,50PPM, 30",-0.596771,-0.00625793,0.00625793,1.75,50,30
"1.75M,50PPM, 30",-0.59433,-0.0098053,0.0098053,1.75,50,30
"1.75M,50PPM, 30",-0.591888,-0.0200592,0.0200592,1.75,50,30
"1.75M,50PPM, 30",-0.589447,-0.0158417,0.0158417,1.75,50,30
"1.75M,50PPM, 30",-0.587006,-0.00432617,0.00432617,1.75,50,30
"1.75M,50PPM, 30",-0.584564,-0.00810547,0.00810547,1.75,50,30
"1.75M,50PPM, 30",-0.582123,-0.018866,0.018866,1.75,50,30
"1.75M,50PPM, 30",-0.579681,-0.0136841,0.0136841,1.75,50,30
"1.75M,50PPM, 30",-0.57724,-0.00240387,0.00240387,1.75,50,30
"1.75M,50PPM, 30",-0.574799,-0.00652985,0.00652985,1.75,50,30
"1.75M,50PPM, 30",-0.572357,-0.0168427,0.0168427,1.75,50,30
"1.75M,50PPM, 30",-0.569916,-0.0114868,0.0114868,1.75,50,30
"1.75M,50PPM, 30",-0.567474,-0.00079834,0.00079834,1.75,50,30
"1.75M,50PPM, 30",-0.565033,-0.00539612,0.00539612,1.75,50,30
"1.75M,50PPM, 30",-0.562592,-0.0156677,0.0156677,1.75,50,30
"1.75M,50PPM, 30",-0.56015,-0.0099884,0.0099884,1.75,50,30
"1.75M,50PPM, 30",-0.557709,2.005e-05,2.005e-05,1.75,50,30
"1.75M,50PPM, 30",-0.555267,-0.00422699,0.00422699,1.75,50,30
"1.75M,50PPM, 30",-0.552826,-0.0142456,0.0142456,1.75,50,30
"1.75M,50PPM, 30",-0.550385,-0.0088562,0.0088562,1.75,50,30
"1.75M,50PPM, 30",-0.547943,0.0016806,0.0016806,1.75,50,30
"1.75M,50PPM, 30",-0.545502,-0.00339081,0.00339081,1.75,50,30
"1.75M,50PPM, 30",-0.54306,-0.0135223,0.0135223,1.75,50,30
"1.75M,50PPM, 30",-0.540619,-0.0079834,0.0079834,1.75,50,30
"1.75M,50PPM, 30",-0.538177,0.00244507,0.00244507,1.75,50,30
"1.75M,50PPM, 30",-0.535736,-0.00225616,0.00225616,1.75,50,30
"1.75M,50PPM, 30",-0.533295,-0.0128479,0.0128479,1.75,50,30
"1.75M,50PPM, 30",-0.530853,-0.00711151,0.00711151,1.75,50,30
"1.75M,50PPM, 30",-0.528412,0.00354614,0.00354614,1.75,50,30
"1.75M,50PPM, 30",-0.52597,-0.00144379,0.00144379,1.75,50,30
"1.75M,50PPM, 30",-0.523529,-0.0116394,0.0116394,1.75,50,30
"1.75M,50PPM, 30",-0.521088,-0.00616913,0.00616913,1.75,50,30
"1.75M,50PPM, 30",-0.518646,0.00445343,0.00445343,1.75,50,30
"1.75M,50PPM, 30",-0.516205,-0.000661621,0.000661621,1.75,50,30
"1.75M,50PPM, 30",-0.513763,-0.0110992,0.0110992,1.75,50,30
"1.75M,50PPM, 30",-0.511322,-0.00551666,0.00551666,1.75,50,30
"1.75M,50PPM, 30",-0.508881,0.00536102,0.00536102,1.75,50,30
"1.75M,50PPM, 30",-0.506439,-0.000190125,0.000190125,1.75,50,30
"1.75M,50PPM, 30",-0.503998,-0.0101166,0.0101166,1.75,50,30
"1.75M,50PPM, 30",-0.501556,-0.00481262,0.00481262,1.75,50,30
"1.75M,50PPM, 30",-0.499115,0.00567932,0.00567932,1.75,50,30
"1.75M,50PPM, 30",-0.496674,0.000708313,0.000708313,1.75,50,30
"1.75M,50PPM, 30",-0.494232,-0.0111176,0.0111176,1.75,50,30
"1.75M,50PPM, 30",-0.491791,-0.00389038,0.00389038,1.75,50,30
"1.75M,50PPM, 30",-0.489349,0.0066214,0.0066214,1.75,50,30
"1.75M,50PPM, 30",-0.486908,0.00027655,0.00027655,1.75,50,30
"1.75M,50PPM, 30",-0.484467,-0.00975342,0.00975342,1.75,50,30
"1.75M,50PPM, 30",-0.482025,-0.00243896,0.00243896,1.75,50,30
"1.75M,50PPM, 30",-0.479584,0.00653992,0.00653992,1.75,50,30
"1.75M,50PPM, 30",-0.477142,0.000690918,0.000690918,1.75,50,30
"1.75M,50PPM, 30",-0.474701,-0.00823364,0.00823364,1.75,50,30
"1.75M,50PPM, 30",-0.47226,0.00472687,0.00472687,1.75,50,30
"1.75M,50PPM, 30",-0.469818,0.0146942,0.0146942,1.75,50,30
"1.75M,50PPM, 30",-0.467377,-0.00456726,0.00456726,1.75,50,30
"1.75M,50PPM, 30",-0.464935,-0.0144775,0.0144775,1.75,50,30
"1.75M,50PPM, 30",-0.462494,0.00575775,0.00575775,1.75,50,30
"1.75M,50PPM, 30",-0.460052,0.0145905,0.0145905,1.75,50,30
"1.75M,50PPM, 30",-0.457611,-0.00315399,0.00315399,1.75,50,30
"1.75M,50PPM, 30",-0.45517,-0.0140839,0.0140839,1.75,50,30
"1.75M,50PPM, 30",-0.452728,0.00700684,0.00700684,1.75,50,30
"1.75M,50PPM, 30",-0.450287,0.013974,0.013974,1.75,50,30
"1.75M,50PPM, 30",-0.447845,-0.000544525,0.000544525,1.75,50,30
"1.75M,50PPM, 30",-0.445404,-0.0104126,0.0104126,1.75,50,30
"1.75M,50PPM, 30",-0.442963,0.00686157,0.00686157,1.75,50,30
"1.75M,50PPM, 30",-0.440521,0.0143555,0.0143555,1.75,50,30
"1.75M,50PPM, 30",-0.43808,0.00321991,0.00321991,1.75,50,30
"1.75M,50PPM, 30",-0.435638,-0.0103088,0.0103088,1.75,50,30
"1.75M,50PPM, 30",-0.433197,0.00738525,0.00738525,1.75,50,30
"1.75M,50PPM, 30",-0.43075600000000003,0.014978,0.014978,1.75,50,30
"1.75M,50PPM, 30",-0.428314,0.0073761,0.0073761,1.75,50,30
"1.75M,50PPM, 30",-0.425873,-0.00737122,0.00737122,1.75,50,30
"1.75M,50PPM, 30",-0.423431,0.00530579,0.00530579,1.75,50,30
"1.75M,50PPM, 30",-0.42099,0.0160919,0.0160919,1.75,50,30
"1.75M,50PPM, 30",-0.418549,0.0116058,0.0116058,1.75,50,30
"1.75M,50PPM, 30",-0.416107,-0.0059201,0.0059201,1.75,50,30
"1.75M,50PPM, 30",-0.413666,0.00617065,0.00617065,1.75,50,30
"1.75M,50PPM, 30",-0.411224,0.0174469,0.0174469,1.75,50,30
"1.75M,50PPM, 30",-0.408783,0.0157562,0.0157562,1.75,50,30
"1.75M,50PPM, 30",-0.406342,-0.00454926,0.00454926,1.75,50,30
"1.75M,50PPM, 30",-0.4039,0.00700623,0.00700623,1.75,50,30
"1.75M,50PPM, 30",-0.401459,0.0201599,0.0201599,1.75,50,30
"1.75M,50PPM, 30",-0.399017,0.0180847,0.0180847,1.75,50,30
"1.75M,50PPM, 30",-0.396576,-0.00236938,0.00236938,1.75,50,30
"1.75M,50PPM, 30",-0.394135,0.0089447,0.0089447,1.75,50,30
"1.75M,50PPM, 30",-0.391693,0.0228271,0.0228271,1.75,50,30
"1.75M,50PPM, 30",-0.389252,0.0223206,0.0223206,1.75,50,30
"1.75M,50PPM, 30",-0.38681,0.000398651,0.000398651,1.75,50,30
"1.75M,50PPM, 30",-0.384369,0.0112091,0.0112091,1.75,50,30
"1.75M,50PPM, 30",-0.381927,0.0262054,0.0262054,1.75,50,30
"1.75M,50PPM, 30",-0.379486,0.0255127,0.0255127,1.75,50,30
"1.75M,50PPM, 30",-0.377045,0.00297577,0.00297577,1.75,50,30
"1.75M,50PPM, 30",-0.374603,0.0146362,0.0146362,1.75,50,30
"1.75M,50PPM, 30",-0.372162,0.0305878,0.0305878,1.75,50,30
"1.75M,50PPM, 30",-0.36972,0.0304565,0.0304565,1.75,50,30
"1.75M,50PPM, 30",-0.367279,0.00673767,0.00673767,1.75,50,30
"1.75M,50PPM, 30",-0.364838,0.0194305,0.0194305,1.75,50,30
"1.75M,50PPM, 30",-0.362396,0.0362823,0.0362823,1.75,50,30
"1.75M,50PPM, 30",-0.359955,0.0368805,0.0368805,1.75,50,30
"1.75M,50PPM, 30",-0.357513,0.00959167,0.00959167,1.75,50,30
"1.75M,50PPM, 30",-0.355072,0.0244659,0.0244659,1.75,50,30
